site,alpha,gamma,lstm_units,dropout_rate,dense_units,batch_size,val_auc,acc,precision,recall,npv,specificity,f1
15,0.75,2.0,64,0.2,16,16,0.8617632772020726,0.9564676616915423,0.44,0.34375,0.9730423620025674,0.9818652849740933,0.38596491228070173
16,0.25,2.0,32,0.3,16,32,0.8617578307620384,0.9636608344549125,0.8,0.13333333333333333,0.964769647696477,0.9985974754558204,0.22857142857142856
15,0.25,2.0,32,0.3,32,32,0.8617227979274611,0.9664179104477612,1.0,0.15625,0.9662077596996246,1.0,0.2702702702702703
8,0.75,2.0,64,0.2,32,16,0.8614266242616992,0.958128078817734,0.44,0.3548387096774194,0.974587039390089,0.9820742637644047,0.39285714285714285
3,0.5,2.0,64,0.3,32,32,0.8610842410733061,0.9661654135338346,0.6428571428571429,0.2903225806451613,0.9719387755102041,0.9934810951760105,0.4
15,0.25,2.0,64,0.3,32,16,0.860994170984456,0.9664179104477612,1.0,0.15625,0.9662077596996246,1.0,0.2702702702702703
13,0.5,2.0,32,0.2,32,16,0.8607541067324879,0.9721166032953105,0.8461538461538461,0.3548387096774194,0.9742268041237113,0.9973614775725593,0.5
3,0.75,2.0,32,0.3,16,16,0.8606216091180552,0.9548872180451128,0.42424242424242425,0.45161290322580644,0.9777777777777777,0.9752281616688396,0.4375
11,0.25,2.0,64,0.2,16,16,0.8604379074043123,0.9663760896637609,0.75,0.1935483870967742,0.9685534591194969,0.9974093264248705,0.3076923076923077
7,0.75,2.0,32,0.3,32,16,0.8603503184713376,0.9473684210526315,0.28,0.21875,0.9684343434343434,0.9770700636942675,0.24561403508771928
15,0.75,2.0,32,0.3,16,16,0.8603465025906736,0.9539800995024875,0.41379310344827586,0.375,0.9741935483870968,0.977979274611399,0.39344262295081966
13,0.75,2.0,64,0.3,32,32,0.8601157545323006,0.9619771863117871,0.5185185185185185,0.45161290322580644,0.9776902887139107,0.9828496042216359,0.4827586206896552
20,0.25,2.0,64,0.3,16,16,0.8600934720337705,0.9685863874345549,0.8,0.14814814814814814,0.9696969696969697,0.9986431478968792,0.25
8,0.5,2.0,64,0.3,32,16,0.8598157862128785,0.9618226600985221,0.5,0.2903225806451613,0.9722921914357683,0.9884763124199744,0.3673469387755102
3,0.25,2.0,64,0.3,16,32,0.8597804601085083,0.9598997493734336,0.42857142857142855,0.0967741935483871,0.9646017699115044,0.9947848761408083,0.15789473684210525
1,0.75,2.0,32,0.3,16,32,0.8592902397614808,0.9580246913580247,0.42857142857142855,0.2903225806451613,0.9721166032953105,0.9845956354300385,0.34615384615384615
11,0.5,2.0,64,0.2,16,16,0.8592261407320742,0.9576587795765878,0.38461538461538464,0.16129032258064516,0.9670886075949368,0.9896373056994818,0.22727272727272727
